"SDRs per currency unit for the period  January 01, 1994 - November 10, 2023",,,,,,,,,,,
,,,,,,,,,,,
Date,Canadian dollar (CAD),Indian rupee (INR),Japanese yen (JPY),Kuwaiti dinar (KWD),Malaysian ringgit (MYR),New Zealand dollar (NZD),Singapore dollar (SGD),Thai baht (THB),U.A.E. dirham (AED),U.K. pound (GBP),U.S. dollar (USD)
13-Jun-2012,0.642826,0.0118206,0.00828958,2.35485,0.207507,0.513754,0.515003,0.0208892,0.179764,1.02744,0.660182
14-Jun-2012,0.64343,0.0118179,0.00830068,2.35473,0.207139,0.511371,0.514533,0.0208918,0.17953,1.02373,0.659323
15-Jun-2012,0.642332,0.0118007,0.00827888,2.35002,0.207704,0.515218,0.515516,0.0208784,0.179171,1.02234,0.658005
18-Jun-2012,0.640487,0.011826,0.00829474,2.35376,0.20887,0.520891,0.518348,0.0209056,0.17904,1.02883,0.657524
19-Jun-2012,0.646091,0.0117406,0.00832604,2.35106,0.208296,0.52147,0.518809,0.0209244,0.179058,1.02998,0.657591
20-Jun-2012,0.643458,0.0117426,0.00831568,2.34768,0.207741,0.52226,0.517018,0.0208427,0.178609,1.0318,0.655941
21-Jun-2012,0.641047,0.0116472,0.00825342,2.3507,0.207331,0.52571,0.516983,0.0207672,0.178935,1.03203,0.657137
22-Jun-2012,0.6435,0.011585,0.00820979,2.36176,0.206969,0.52013,0.516774,0.0207581,0.179777,1.02963,0.660231
25-Jun-2012,0.641844,0.0116981,0.00823527,2.35965,0.207269,0.521958,0.516513,0.0207425,0.180066,1.02785,0.661292
26-Jun-2012,0.643304,0.0115709,0.00828235,2.3563,0.206696,0.519829,0.515497,0.0207527,0.17981,1.03266,0.660352
27-Jun-2012,0.644012,0.0115443,0.00831943,2.35705,0.206943,0.521647,0.516711,0.0207196,0.179867,1.03187,0.660563
28-Jun-2012,0.640654,0.0116301,0.00833004,2.36298,0.20752,0.524559,0.519003,0.020778,0.180255,1.02893,0.661988
29-Jun-2012,0.646608,0.0117023,0.00830968,2.35216,0.206602,0.518336,0.517357,0.0207141,0.17943,1.02817,0.658958
2-Jul-2012,,,0.00824961,2.35206,0.207568,0.526852,0.518673,0.0208033,0.179167,1.03107,0.657989
3-Jul-2012,0.650873,0.0120211,0.0082857,2.35524,0.208737,0.529146,0.521265,0.0208923,0.179409,1.03286,0.658879
5-Jul-2012,0.65184,0.0120003,0.00826197,2.35681,0.208684,0.530813,0.52142,0.0209305,0.179817,1.02953,0.660379
6-Jul-2012,0.650381,0.011969,0.00829466,2.36732,0.20902,0.532782,0.522549,0.0209707,,1.03094,0.663324
9-Jul-2012,0.650845,0.0118644,0.00834454,2.36402,0.20845,0.530186,0.522231,0.020927,0.180978,1.02953,0.664643
10-Jul-2012,0.651108,0.0119034,0.00835525,2.36289,0.208383,0.529069,0.522433,0.0209421,0.180892,1.03157,0.664326
11-Jul-2012,0.651656,0.0119986,0.00837256,2.36302,0.208493,0.527438,0.52407,0.020942,0.180902,1.03388,0.664363
12-Jul-2012,0.652847,0.0119716,0.00837501,2.37049,0.209362,0.529854,0.526338,0.0209843,0.181571,1.03037,0.666818
13-Jul-2012,0.656636,0.0119754,0.00839696,2.36954,0.20918,0.526909,0.525009,0.0209785,0.181498,1.02962,0.666551
16-Jul-2012,0.655913,0.0121306,,2.36917,0.209764,0.531303,0.526649,0.0210666,0.181405,1.03469,0.666211
17-Jul-2012,0.654784,0.0120402,0.00841699,2.36263,0.210065,0.528955,0.526495,0.0210371,0.180808,1.03799,0.664016
18-Jul-2012,0.657553,0.0120151,0.00840817,2.36499,0.210517,0.530272,0.52788,0.0210098,0.181053,1.03754,0.664918
19-Jul-2012,0.657887,0.011971,0.00843559,2.358,0.210428,0.53023,0.527577,0.0209457,0.180518,1.03984,0.662953
20-Jul-2012,0.656644,0.0120422,0.0084334,2.36219,0.210568,0.533496,0.529483,0.0209492,0.180839,1.04268,0.66413
23-Jul-2012,0.655146,0.0119515,0.00850019,2.36527,0.210126,0.531133,0.528398,0.0209861,0.181461,1.03581,0.666415
24-Jul-2012,0.653721,0.0119121,0.00852803,2.36848,0.21008,0.525847,0.529912,0.0210093,0.181707,1.03494,0.667318
25-Jul-2012,0.654605,0.0118207,0.00853114,2.36373,0.209412,0.521633,0.52847,0.0209748,0.181471,1.03314,0.666453
26-Jul-2012,0.657969,0.0118787,0.00850978,,0.20969,0.525577,0.528941,0.0209876,0.18097,1.0354,0.664614
27-Jul-2012,0.658123,0.0119486,0.00845882,,0.209682,0.529724,0.529023,0.0209702,0.180278,1.04217,0.662072
30-Jul-2012,0.661039,0.0119628,0.00846268,2.3556,0.210526,0.536943,0.531852,0.0210039,0.180591,1.04179,0.66322
31-Jul-2012,0.662057,0.0118793,0.00848348,2.35476,0.210873,0.536487,0.532346,0.0210031,0.180527,1.03996,0.662984
1-Aug-2012,0.661592,0.0119452,0.00849746,2.35382,0.21258,0.536006,0.532046,0.02104,0.180454,1.03576,0.662717
2-Aug-2012,0.659761,0.0119013,0.0084621,2.35534,0.212229,0.53699,0.532274,,0.180763,1.03229,0.663852
3-Aug-2012,0.664339,0.0118297,0.00848349,2.35377,0.211681,0.536897,0.53162,0.0209913,0.180642,1.03439,0.663409
6-Aug-2012,,0.0119409,0.00843346,2.35256,0.213287,0.542012,0.533562,0.0210261,0.180358,1.03004,0.662364
7-Aug-2012,0.663148,0.0119056,0.00844315,2.34687,0.212805,0.54189,0.532399,0.0209952,0.179921,1.03442,0.660761
8-Aug-2012,0.66542,0.0120017,0.00842639,2.35089,0.213479,0.539575,0.532368,0.0210038,0.18023,1.03593,0.661893
9-Aug-2012,0.667785,0.0120121,0.00844862,2.35379,0.21395,0.538518,,0.0210565,0.180452,1.03654,0.66271
10-Aug-2012,0.66935,0.0119936,0.00844436,2.3574,0.213287,0.538548,0.532387,0.0210781,0.180729,1.03601,0.663727
13-Aug-2012,0.666359,0.0119432,0.00845763,2.34756,0.212248,0.537458,0.531727,,0.18023,1.0395,0.661894
14-Aug-2012,0.667573,0.0118949,0.00843851,2.34859,0.211922,0.535952,0.531379,0.0210433,0.180213,1.03888,0.661832
15-Aug-2012,0.670869,,0.00842077,2.35304,0.212202,0.534097,0.531398,0.0210559,0.180683,1.04059,0.663557
16-Aug-2012,0.671892,0.0118574,0.00839312,2.35091,0.211837,0.535698,0.530523,0.021046,0.180775,1.04192,0.663896
17-Aug-2012,0.67017,0.0118934,0.00834757,,0.211413,0.537522,0.528997,0.0210146,0.180385,1.03987,0.662463
20-Aug-2012,0.67074,,0.00833684,,,0.535068,,0.0210531,0.18063,1.04101,0.663362
21-Aug-2012,0.670231,0.0119034,0.0083285,,,0.535372,0.528386,0.0210025,0.180018,1.04172,0.661116
22-Aug-2012,0.66493,0.0118935,0.00833282,2.34158,0.211301,0.534835,0.527408,0.0210124,0.179771,1.04234,0.660209
23-Aug-2012,0.662173,0.0119117,0.00836926,2.33371,0.211964,0.535259,0.528333,0.0210289,0.179007,1.04376,0.657405
24-Aug-2012,0.66333,0.011882,0.00837712,2.3359,0.212437,0.534578,0.527051,0.0210722,0.179176,1.04251,0.658023
27-Aug-2012,0.665731,0.0118464,0.00835712,2.33608,0.211818,0.534143,0.526201,0.0210774,0.179317,1.04049,0.658541
28-Aug-2012,0.667142,0.0117976,0.00837771,2.33358,0.210751,0.532049,0.524358,0.0210011,0.179188,1.03883,0.658069
29-Aug-2012,0.665886,0.0118118,0.00836593,2.33302,0.21069,0.528877,0.524497,0.0209943,0.17905,1.04039,0.657562
30-Aug-2012,0.662661,0.0118195,0.00836522,2.33289,0.210045,0.527061,0.524569,0.0209503,0.179103,1.04215,0.657757
31-Aug-2012,0.66615,0.0117915,0.00837507,2.33029,,0.524568,0.524654,0.0209443,0.178904,1.04066,0.657024
4-Sep-2012,0.665778,0.0118231,0.00838107,2.33064,0.211654,0.524275,0.52769,0.0210588,0.178804,1.04238,0.656657
5-Sep-2012,0.663714,0.0117569,0.00837104,2.33012,0.21122,0.521956,0.526653,0.0210253,0.178954,1.04496,0.65721
6-Sep-2012,0.667661,0.0117202,0.00836066,2.32698,0.210451,0.521567,0.526297,0.021,0.178619,1.04359,0.655977
7-Sep-2012,0.66988,0.0117977,0.00830281,,0.210512,0.524531,0.527085,0.0209751,0.178355,1.0431,0.655009
10-Sep-2012,0.668288,0.0117888,0.00833929,2.3167,0.210209,0.529083,0.527989,0.0209931,0.17764,1.04349,0.652383
11-Sep-2012,0.67024,0.0117384,0.00833215,2.31442,0.210239,0.527584,0.528025,0.020957,0.177465,1.0452,0.651741
12-Sep-2012,0.66514,0.011744,0.00833304,2.30829,0.211084,0.530149,0.528053,0.0209462,0.176713,1.04576,0.648977
13-Sep-2012,0.665666,0.0117098,0.00834907,2.31164,0.21065,0.532948,0.528813,0.0209373,0.17678,1.04551,0.649224
14-Sep-2012,0.664709,0.0117937,0.00831314,2.29814,0.211756,0.536612,0.52822,0.020942,0.175747,1.04792,0.645432
17-Sep-2012,0.663764,0.0119572,,2.30328,,0.535147,0.527917,0.0209559,0.175733,1.04777,0.645378
18-Sep-2012,0.66356,0.0119144,0.00822443,2.30624,0.211393,0.534477,0.527922,0.020936,0.176022,1.05085,0.64644
19-Sep-2012,0.664905,,0.00818636,2.30998,0.211506,0.536114,0.528982,0.0210285,0.176433,1.05013,0.64795
20-Sep-2012,0.663382,0.0119326,0.00830205,2.31073,0.211719,0.537969,0.529298,0.0210052,0.176553,1.04981,0.64839
21-Sep-2012,,0.0120032,0.00825936,,0.21134,0.536524,0.528626,0.0209737,0.176185,1.05299,0.647038
24-Sep-2012,0.662216,0.0121787,0.0083146,2.3118,0.211654,0.537598,0.529308,0.0209875,0.176729,1.05151,0.649038
25-Sep-2012,0.663982,0.0121177,0.00833282,2.31063,0.211513,0.533564,0.528782,0.0209742,0.17664,1.05201,0.64871
26-Sep-2012,0.66003,0.0121243,0.00835608,2.31175,0.210944,0.532804,0.528218,0.0209657,0.176883,1.05177,0.649602
27-Sep-2012,0.661745,0.0121949,0.00836149,2.27076,0.211062,0.535526,0.528298,0.0209604,0.176838,1.05196,0.649437
28-Sep-2012,0.659174,0.0123049,0.00835928,2.26723,0.21149,0.538585,0.529157,0.0210365,0.176563,1.04987,0.648429
1-Oct-2012,0.660781,0.0123019,0.00833247,2.3088,0.21148,0.538051,0.527626,0.0210595,0.176814,1.04837,0.649349
2-Oct-2012,0.660446,,0.00831713,2.31015,0.212732,0.537498,0.528841,0.0211202,0.17676,1.04819,0.649152
3-Oct-2012,0.658143,0.0124122,0.00830462,2.3117,0.212041,0.536884,0.526792,0.0211523,0.176879,1.04661,0.649587
4-Oct-2012,0.660862,0.0124886,0.00825826,2.30996,0.212228,0.531742,0.527337,0.0212006,0.176746,1.04563,0.649099
5-Oct-2012,0.663285,0.0125452,0.00824294,2.3045,0.212108,0.531975,0.52772,0.0211955,0.176328,1.04828,0.647565
9-Oct-2012,0.663773,0.0124048,0.00829759,2.31375,0.212043,0.5323,0.528857,0.0212071,0.17691,1.0405,0.649701
10-Oct-2012,0.665107,0.0122716,0.00831872,2.31404,0.211481,0.532274,0.529133,0.0211867,0.177247,1.04163,0.65094
11-Oct-2012,0.664385,0.0122454,0.00832353,2.31117,0.211316,0.530384,0.528891,0.0211439,0.176964,1.04192,0.649901
12-Oct-2012,0.662182,0.0123126,0.00827643,2.30751,0.21205,0.530648,0.530992,0.021169,0.176684,1.04235,0.648872
15-Oct-2012,0.663595,0.0122226,0.00827189,2.30972,0.212038,0.530641,0.530963,0.0211238,0.17679,1.04239,0.649261
16-Oct-2012,0.657872,0.0122733,0.00822465,2.30741,0.212129,0.528791,0.530757,0.0211306,0.176519,1.04306,0.648267
17-Oct-2012,0.659475,0.0122466,0.00819617,2.30393,0.212228,0.527542,0.530048,0.0210987,0.175908,1.0441,0.646022
18-Oct-2012,0.659294,0.0122078,0.00817079,2.30612,0.212674,0.531211,0.530769,0.021116,0.176075,1.04425,0.646636
19-Oct-2012,0.652524,0.0120647,0.00816745,2.31129,0.212488,0.531237,0.531132,0.0211165,0.17647,1.0407,0.648087
22-Oct-2012,0.652328,0.0120783,0.00817302,2.30829,0.212239,,0.530989,0.0210879,0.176524,1.04004,0.648284
23-Oct-2012,0.654075,0.0121247,0.00812299,2.31354,0.21307,0.531437,0.531804,,0.176925,1.03857,0.649758
24-Oct-2012,0.654343,,0.00815041,2.31481,0.212787,0.528458,0.532012,0.0211542,0.177212,1.04169,0.65081
25-Oct-2012,0.653187,0.0121089,0.00810735,,0.212953,0.532247,0.531467,0.0211641,0.176828,1.048,0.649399
26-Oct-2012,0.651772,,0.00811466,,,0.533593,,0.0211939,0.177296,1.04843,0.65112
29-Oct-2012,,,0.00817481,,,,,,,1.04544,0.651205
30-Oct-2012,,,0.0081773,,,,,,,1.04418,0.650095
31-Oct-2012,0.64937,0.0119945,0.00815055,2.30959,0.21237,0.533244,0.531839,0.0211512,0.176749,1.04611,0.64911
1-Nov-2012,,0.0120829,0.00812068,2.3121,0.212894,0.53428,0.532288,0.0211577,0.176941,1.0503,0.649817
2-Nov-2012,0.654081,0.0121445,0.00812018,2.3189,0.213576,0.538717,0.533589,0.0212095,0.177461,1.0485,0.651726
5-Nov-2012,0.656264,0.0120931,0.00812583,2.3215,0.213296,0.539327,0.533938,0.0212382,0.178071,1.04478,0.653967
6-Nov-2012,0.657852,0.0119725,0.00815015,2.31911,0.213504,0.539712,,0.0212194,0.177983,1.04459,0.653642
7-Nov-2012,0.65515,0.0120422,0.00815625,2.32043,0.213921,0.540619,0.534847,0.021271,0.177894,1.04504,0.653316
8-Nov-2012,0.655536,0.0120245,0.00818682,2.32175,0.213753,0.535608,0.534426,0.0213203,0.178249,1.04412,0.654618
9-Nov-2012,0.654248,0.0120471,0.00823137,,0.21376,0.533663,0.535275,0.0213523,0.178255,1.04383,0.654641
12-Nov-2012,,0.0119273,0.00824378,2.32264,0.214018,0.533739,0.535876,0.0213892,0.178411,1.04022,0.655216
13-Nov-2012,0.654036,,0.00822761,2.32134,,0.535595,,0.0213556,0.178375,1.04197,0.655082
14-Nov-2012,0.654034,,0.00824061,2.32303,0.213877,0.534914,0.536179,0.0213556,0.17841,1.03975,0.655211
15-Nov-2012,,0.0119319,0.00817564,,,0.531369,0.536021,0.0213543,0.178562,1.03933,0.655768
16-Nov-2012,0.65442,0.0119337,0.00808889,,0.213638,0.531039,0.534407,0.0213394,0.178694,1.04075,0.656252
19-Nov-2012,0.657702,0.0119224,0.00804387,2.32223,0.213882,0.533049,0.534967,0.0213311,0.178444,1.04224,0.655334
20-Nov-2012,0.656711,0.0119239,0.00805736,2.32137,0.214143,0.536233,0.535225,0.0213403,0.178282,1.04274,0.654741
21-Nov-2012,0.656841,0.011875,0.00800888,2.32168,0.213701,0.5355,0.534295,0.0213422,0.178496,1.04445,0.655527
26-Nov-2012,0.655381,0.0117079,0.00792271,2.31589,0.213503,0.53715,0.533191,0.0212564,0.177546,1.04437,0.652039
27-Nov-2012,0.656412,0.0117084,0.00795379,2.31732,0.2137,0.536835,0.533855,0.0212537,0.177593,1.04543,0.652211
28-Nov-2012,0.658052,,0.0079846,2.31983,0.214048,0.536229,0.534375,0.02128,0.177912,1.0443,0.65338
29-Nov-2012,0.656272,0.0118053,0.00792989,2.31379,0.213679,0.536657,0.533288,0.0212107,0.177448,1.04392,0.651678
30-Nov-2012,0.656007,0.0119492,0.00790232,2.31332,0.214078,0.536157,0.53366,0.0212292,0.177412,1.04619,0.651546
3-Dec-2012,0.655534,0.0119282,0.00790302,2.31318,0.213908,0.533993,0.533192,0.0212192,0.177213,1.04456,0.650814
4-Dec-2012,0.654167,0.0118185,0.00790977,2.30936,0.21344,0.533021,0.532725,0.0211797,0.176826,1.04695,0.649392
5-Dec-2012,0.655367,0.0119042,0.00789787,2.31133,0.213298,0.535076,0.533071,,0.176882,1.04677,0.6496
6-Dec-2012,0.655993,0.0119359,0.00788752,2.31102,0.213424,0.538859,0.53286,0.0211914,0.177015,1.0471,0.650089
7-Dec-2012,0.660124,0.0120451,0.00791445,2.32088,0.213941,0.543704,0.534695,0.0212888,0.177771,1.04615,0.652863
10-Dec-2012,0.661431,0.0120162,0.00790898,2.31589,0.213562,0.543397,0.534341,,0.177799,1.04827,0.652965
11-Dec-2012,0.66028,0.0119946,0.00790941,2.31315,0.212491,0.543871,0.532966,0.0212623,0.177399,1.04826,0.651498
12-Dec-2012,0.660581,0.0119939,0.00788537,2.31239,0.213003,0.546266,0.532987,0.0212516,0.177246,1.05074,0.650937
13-Dec-2012,,0.0119997,0.00780297,2.31302,0.213297,0.548597,0.53298,0.0212385,0.1772,1.04962,0.650768
14-Dec-2012,0.659873,0.0119628,0.00775489,,0.212834,0.54855,0.532696,0.0212327,0.177164,1.04876,0.650635
17-Dec-2012,0.659547,0.0118812,0.0077269,2.309,0.212319,0.549299,0.531929,0.0212201,0.176735,1.05174,0.64906
18-Dec-2012,0.658275,0.0118264,0.00772403,2.30759,0.212356,0.547926,0.531866,0.0212141,0.176627,1.05103,0.648664
19-Dec-2012,0.655679,0.0118207,0.00767071,2.30463,0.212035,0.544406,0.530783,0.0211425,0.176181,1.05458,0.647024
20-Dec-2012,0.654809,0.0118002,0.00768128,2.30507,0.211521,0.539657,0.530406,0.0211272,0.176215,1.05265,0.647148
21-Dec-2012,0.652105,0.0117693,0.00772457,2.30925,0.211766,0.54109,0.531238,0.0211594,0.176535,1.05268,0.648323
26-Dec-2012,,0.0118161,0.00762715,2.30916,0.211513,,0.530728,0.0211921,0.176842,,0.649452
27-Dec-2012,0.652051,0.011828,0.00756091,2.3074,0.211656,0.531436,0.530352,0.0211615,0.176644,1.04931,0.648726
28-Dec-2012,0.65379,0.011863,0.00751764,2.31425,0.212597,0.53412,0.531796,0.0212444,0.177169,1.04859,0.650652
2-Jan-2013,0.658549,0.0119374,,2.30972,0.213749,,0.531834,0.0213069,0.17679,1.05804,0.649263
3-Jan-2013,0.661796,0.0119832,,2.31517,0.214779,0.543499,0.533302,0.0214729,0.177554,1.05505,0.652068
4-Jan-2013,0.665364,0.0119568,0.00748184,2.32836,0.215364,0.542923,0.53333,0.0215392,0.178566,1.05037,0.655783
7-Jan-2013,0.66406,0.0119095,0.00743373,2.31939,0.215135,0.543977,0.532025,0.0215001,0.178288,1.05142,0.654763
8-Jan-2013,0.661102,0.0117971,0.00745694,2.31579,0.214741,0.546445,0.53113,0.0214424,0.177728,1.05086,0.652706
9-Jan-2013,0.663066,0.0119047,0.00748215,2.31985,0.215129,0.547334,0.532786,0.0215157,0.178166,1.0488,0.654314
10-Jan-2013,0.662935,0.011965,0.00741609,2.31587,0.215195,0.548939,0.532812,0.0215074,0.177986,1.04977,0.653654
11-Jan-2013,0.661679,0.0119393,0.00731638,2.30703,0.215615,0.550033,0.531905,0.0215131,0.177306,1.04908,0.651158
14-Jan-2013,0.660273,0.0118917,,2.3109,0.215385,0.545041,0.529899,0.0214581,0.176912,1.04473,0.649709
15-Jan-2013,0.660138,0.0119083,0.00725061,2.30896,0.2161,0.547342,0.530429,0.0215791,0.176858,1.04253,0.64951
16-Jan-2013,0.660007,0.0118576,0.00737501,2.31026,0.215517,0.54596,0.530786,0.0217173,0.17702,1.04264,0.650107
17-Jan-2013,0.659634,0.0118943,0.00733149,2.30883,0.215083,0.546857,0.530647,0.0218048,0.176974,1.04178,0.649937
18-Jan-2013,0.654942,0.0120641,0.00722727,2.31196,0.216003,0.544082,0.531235,0.0218461,0.177213,1.03747,0.650816
22-Jan-2013,0.654923,0.0121582,0.00729782,2.31078,0.21426,0.543902,0.529762,0.0218484,0.177155,1.03231,0.650601
23-Jan-2013,0.651515,0.0120995,0.00733901,2.31079,0.21412,0.547352,0.529936,0.0218433,0.177155,1.0316,0.650603
24-Jan-2013,0.650065,0.0121028,0.0073603,,,0.549038,0.531221,0.0218556,0.177469,1.03127,0.651755
25-Jan-2013,0.64594,,0.00719313,2.31212,0.213205,0.545389,0.528778,0.0217901,0.177257,1.0262,0.650978
28-Jan-2013,0.646549,0.0120802,0.00715003,2.31265,,0.544049,0.527006,0.0217315,0.177266,1.02241,0.65101
29-Jan-2013,0.648938,0.0121192,0.00717552,2.31197,0.211442,0.542654,0.525873,0.0217972,0.177214,1.02433,0.65082
30-Jan-2013,0.646943,0.0121169,0.00713822,2.30701,0.210877,0.544512,0.525612,0.0217994,0.17674,1.02386,0.649078
31-Jan-2013,0.649307,0.0121749,0.00712406,2.30926,0.20932,0.542322,0.523681,0.0217765,0.176661,1.02398,0.648788
1-Feb-2013,0.648475,0.0121453,0.00702573,,,0.543493,0.521653,0.021673,0.176346,1.02533,0.647632
4-Feb-2013,0.651537,0.0122711,0.00701455,2.31289,0.209622,0.551167,0.524732,0.0218588,0.177001,1.02212,0.650038
5-Feb-2013,0.65197,0.0121991,0.00704534,2.30998,0.210029,0.548201,0.525326,0.0218543,0.17703,1.02385,0.650144
6-Feb-2013,0.653951,0.0122695,0.00694387,2.31421,0.210516,,0.526459,0.0218804,0.177355,1.01999,0.651335
7-Feb-2013,0.651046,0.0122419,0.00696712,2.31033,0.209935,0.54617,0.525305,0.0218436,0.177152,1.0224,0.65059
8-Feb-2013,0.651006,0.0121769,0.00696315,2.31643,0.210558,0.543373,0.526692,0.0218917,0.17762,1.02712,0.652308
11-Feb-2013,,0.0121774,,2.31881,,0.546862,,0.0219294,0.177991,1.02542,0.653672
12-Feb-2013,0.651506,0.0121092,0.00693257,2.31577,,0.545585,,0.0218578,0.177916,1.02008,0.653395
13-Feb-2013,0.651172,0.0121165,0.00699104,2.3162,0.210713,0.548404,0.527124,0.0218907,0.177665,1.01597,0.652474
14-Feb-2013,0.654952,0.0121674,0.00701194,2.3248,0.212369,0.554598,,0.0219921,0.178482,1.01664,0.655476
15-Feb-2013,0.650556,0.0121343,0.00708227,2.3235,0.211736,0.557892,0.530539,0.0219467,0.178383,1.0149,0.65511
19-Feb-2013,0.648002,,0.00698985,2.32211,0.211568,0.554219,0.529218,0.0219427,0.178529,1.01409,0.655648
20-Feb-2013,0.645218,0.0121318,0.00699675,2.32448,0.211801,0.555276,0.530187,0.0219787,0.178553,1.00327,0.655735
21-Feb-2013,0.647157,0.0120985,0.00705253,2.33031,0.212177,0.5509,0.531556,0.0220629,0.179477,1.00537,0.659129
22-Feb-2013,0.645127,0.0121186,0.00706943,2.3319,0.212801,0.550022,0.532906,0.0221083,0.179599,1.00625,0.659578
25-Feb-2013,0.641676,0.0121884,0.00698865,,0.212272,0.550591,0.531322,,0.179355,0.996319,0.65868
26-Feb-2013,0.643028,0.0122267,0.0071463,2.3445,0.213065,0.550442,0.533564,0.0221377,0.179995,1.00094,0.661033
27-Feb-2013,0.644267,0.0122666,0.00718344,2.33018,0.213058,0.544346,0.533592,0.0221439,0.179816,0.998882,0.660374
28-Feb-2013,0.641847,0.0122763,0.00713819,2.33141,0.213499,0.546596,0.533964,0.0221546,0.179752,1.00288,0.66014
1-Mar-2013,0.644964,0.0121756,0.00716355,2.34273,0.214397,0.547127,0.53621,0.0222973,0.180625,0.996212,0.663345
4-Mar-2013,0.644678,0.0120594,0.00709283,2.33805,0.213827,0.546381,0.533802,0.0222625,0.180773,0.99902,0.663889
5-Mar-2013,0.643779,0.0121212,0.0070964,2.33421,0.213659,0.548309,0.53243,0.0222336,0.180381,1.00407,0.662449
6-Mar-2013,,,0.0071131,,,,,,,1.00023,0.662799
7-Mar-2013,0.644743,0.0121341,0.0070586,2.33714,0.213642,0.550168,0.531967,0.0223213,0.180862,0.995391,0.664214
8-Mar-2013,0.645556,0.01219,0.00698525,2.3335,0.213481,0.549577,0.531906,0.022294,0.18058,0.997356,0.66318
11-Mar-2013,0.648859,0.0122713,0.00693286,2.34182,0.214228,0.547056,0.533468,0.0223919,0.181415,0.990911,0.666248
12-Mar-2013,0.649444,0.0122559,0.00690093,2.34074,0.21437,0.550866,0.533777,0.022476,0.181332,0.990985,0.66594
13-Mar-2013,0.647778,0.0122983,0.00694637,2.34029,0.214389,0.548807,0.533608,0.0224704,0.181201,0.996197,0.665462
14-Mar-2013,0.650629,0.0122628,0.00695789,2.34455,0.214459,0.546372,0.534558,0.0225224,0.181786,0.997676,0.66761
15-Mar-2013,0.651118,0.012254,0.0069026,2.33076,0.212958,0.54535,0.531628,0.0224415,0.180717,1.00595,0.663685
18-Mar-2013,0.651388,0.0122583,0.00702399,2.33845,0.212424,0.548191,0.532035,0.0225029,0.181218,1.00541,0.665523
19-Mar-2013,0.647986,0.0122687,0.0069733,2.33922,0.213344,0.550302,0.532806,0.0226666,0.181277,1.0062,0.665741
20-Mar-2013,0.648932,0.0122535,,2.33962,0.212985,0.54985,0.532079,0.022824,0.181436,1.00715,0.666323
21-Mar-2013,0.650118,0.0122655,0.0069425,2.33896,0.213427,0.550339,0.532331,0.0227993,0.18129,1.01113,0.665786
22-Mar-2013,0.6502,0.0122358,0.00700411,2.33561,0.213463,0.552607,0.532119,0.0227184,0.181029,1.01087,0.66483
25-Mar-2013,0.649803,0.0122732,0.0070002,2.33751,0.214772,0.554149,0.53318,0.0226967,0.180795,1.01036,0.663969
26-Mar-2013,0.655722,0.0122824,0.00708629,2.34185,0.215486,0.556817,0.53711,0.0227116,0.181513,1.00951,0.666607
27-Mar-2013,,,0.00706525,2.3464,0.215604,0.560899,0.537666,0.0227981,0.181994,1.00904,0.668373
